user_id,cluster_id,profile
u:gy6g,2,STEADY_RETAINER
u:gy6l,1,REPETITION_BUILDER
u:gy6x,2,STEADY_RETAINER
u:gy74,2,STEADY_RETAINER
u:gy7W,1,REPETITION_BUILDER
u:gyAz,1,REPETITION_BUILDER
u:gyC9,1,REPETITION_BUILDER
u:gyDH,1,REPETITION_BUILDER
u:gyFR,2,STEADY_RETAINER
u:gyFw,2,STEADY_RETAINER
u:gyMO,2,STEADY_RETAINER
u:gyVb,1,REPETITION_BUILDER
u:gyWS,1,REPETITION_BUILDER
u:gyWi,2,STEADY_RETAINER
u:gyWv,3,FAST_BURNER
u:gyXi,1,REPETITION_BUILDER
u:gyXz,1,REPETITION_BUILDER
u:gyZ-,1,REPETITION_BUILDER
u:gyZA,1,REPETITION_BUILDER
u:gyaZ,1,REPETITION_BUILDER
u:gyb9,2,STEADY_RETAINER
u:gybq,3,FAST_BURNER
u:gybs,1,REPETITION_BUILDER
u:gybw,1,REPETITION_BUILDER
u:gydL,3,FAST_BURNER
u:gyfW,2,STEADY_RETAINER
u:gygK,1,REPETITION_BUILDER
u:gyhX,1,REPETITION_BUILDER
u:gyi4,1,REPETITION_BUILDER
u:gyiP,1,REPETITION_BUILDER
u:gyjA,1,REPETITION_BUILDER
u:gymT,1,REPETITION_BUILDER
u:gyo7,1,REPETITION_BUILDER
u:gyoj,1,REPETITION_BUILDER
u:gyqJ,3,FAST_BURNER
u:gyqm,1,REPETITION_BUILDER
u:gyr4,1,REPETITION_BUILDER
u:gyrI,1,REPETITION_BUILDER
u:gys5,2,STEADY_RETAINER
u:gywF,2,STEADY_RETAINER
u:gyyb,1,REPETITION_BUILDER
u:gyyu,1,REPETITION_BUILDER
u:gz0v,1,REPETITION_BUILDER
u:gz1j,3,FAST_BURNER
u:gz2l,2,STEADY_RETAINER
u:gz4B,3,FAST_BURNER
u:gz6b,1,REPETITION_BUILDER
u:gz7V,1,REPETITION_BUILDER
u:gzDk,3,FAST_BURNER
u:gzJz,1,REPETITION_BUILDER
u:gzLK,1,REPETITION_BUILDER
u:gzMd,1,REPETITION_BUILDER
u:gzOf,2,STEADY_RETAINER
u:gzOj,1,REPETITION_BUILDER
u:gzP0,2,STEADY_RETAINER
u:gzR3,1,REPETITION_BUILDER
u:gzSU,1,REPETITION_BUILDER
u:gzTh,1,REPETITION_BUILDER
u:gzU6,1,REPETITION_BUILDER
u:gzV6,2,STEADY_RETAINER
u:gza5,3,FAST_BURNER
u:gzbf,1,REPETITION_BUILDER
u:gzca,1,REPETITION_BUILDER
u:gzdE,2,STEADY_RETAINER
u:gzdM,1,REPETITION_BUILDER
u:gzfv,2,STEADY_RETAINER
u:gzgQ,2,STEADY_RETAINER
u:gzhU,1,REPETITION_BUILDER
u:gziB,2,STEADY_RETAINER
u:gziL,2,STEADY_RETAINER
u:gznK,1,REPETITION_BUILDER
u:gzox,2,STEADY_RETAINER
u:gzq4,1,REPETITION_BUILDER
u:gzqO,2,STEADY_RETAINER
u:gzvp,1,REPETITION_BUILDER
u:gzyD,1,REPETITION_BUILDER
u:gzz0,2,STEADY_RETAINER
u:gzzk,2,STEADY_RETAINER
u:gzzv,1,REPETITION_BUILDER
u:h--H,2,STEADY_RETAINER
u:h--e,1,REPETITION_BUILDER
u:h--q,1,REPETITION_BUILDER
u:h-1Y,1,REPETITION_BUILDER
u:h-1h,1,REPETITION_BUILDER
u:h-1w,1,REPETITION_BUILDER
u:h-2O,1,REPETITION_BUILDER
u:h-3f,1,REPETITION_BUILDER
u:h-4v,2,STEADY_RETAINER
u:h-6H,2,STEADY_RETAINER
u:h-6O,2,STEADY_RETAINER
u:h-7H,2,STEADY_RETAINER
u:h-7K,1,REPETITION_BUILDER
u:h-7X,3,FAST_BURNER
u:h-7t,2,STEADY_RETAINER
u:h-9u,1,REPETITION_BUILDER
u:h-AA,2,STEADY_RETAINER
u:h-AF,2,STEADY_RETAINER
u:h-BL,1,REPETITION_BUILDER
u:h-BT,1,REPETITION_BUILDER
u:h-BW,1,REPETITION_BUILDER
u:h-C2,1,REPETITION_BUILDER
u:h-C4,2,STEADY_RETAINER
u:h-CG,2,STEADY_RETAINER
u:h-Co,2,STEADY_RETAINER
u:h-Fp,2,STEADY_RETAINER
u:h-HG,1,REPETITION_BUILDER
u:h-IO,1,REPETITION_BUILDER
u:h-L1,1,REPETITION_BUILDER
u:h-LM,1,REPETITION_BUILDER
u:h-Le,2,STEADY_RETAINER
u:h-M8,2,STEADY_RETAINER
u:h-Ml,2,STEADY_RETAINER
u:h-O5,3,FAST_BURNER
u:h-Oy,2,STEADY_RETAINER
u:h-PO,3,FAST_BURNER
u:h-Pf,2,STEADY_RETAINER
u:h-Pk,1,REPETITION_BUILDER
u:h-Pn,1,REPETITION_BUILDER
u:h-Ps,1,REPETITION_BUILDER
u:h-Q7,1,REPETITION_BUILDER
u:h-Qt,2,STEADY_RETAINER
u:h-UZ,3,FAST_BURNER
u:h-Wj,1,REPETITION_BUILDER
u:h-Wt,3,FAST_BURNER
u:h-XE,1,REPETITION_BUILDER
u:h-XX,1,REPETITION_BUILDER
u:h-Zb,1,REPETITION_BUILDER
u:h-a2,1,REPETITION_BUILDER
u:h-a6,1,REPETITION_BUILDER
u:h-bN,1,REPETITION_BUILDER
u:h-bV,1,REPETITION_BUILDER
u:h-bg,1,REPETITION_BUILDER
u:h-bl,1,REPETITION_BUILDER
u:h-cB,1,REPETITION_BUILDER
u:h-cv,2,STEADY_RETAINER
u:h-cw,1,REPETITION_BUILDER
u:h-dX,1,REPETITION_BUILDER
u:h-dq,1,REPETITION_BUILDER
u:h-f7,1,REPETITION_BUILDER
u:h-gC,2,STEADY_RETAINER
u:h-hJ,1,REPETITION_BUILDER
u:h-hP,2,STEADY_RETAINER
u:h-hy,2,STEADY_RETAINER
u:h-iF,1,REPETITION_BUILDER
u:h-iJ,1,REPETITION_BUILDER
u:h-ij,1,REPETITION_BUILDER
u:h-jI,1,REPETITION_BUILDER
u:h-jM,1,REPETITION_BUILDER
u:h-jR,2,STEADY_RETAINER
u:h-jY,1,REPETITION_BUILDER
u:h-kz,3,FAST_BURNER
u:h-lI,1,REPETITION_BUILDER
u:h-mC,3,FAST_BURNER
u:h-mV,2,STEADY_RETAINER
u:h-nK,1,REPETITION_BUILDER
u:h-nX,2,STEADY_RETAINER
u:h-nx,1,REPETITION_BUILDER
u:h-o7,1,REPETITION_BUILDER
u:h-o8,1,REPETITION_BUILDER
u:h-oz,2,STEADY_RETAINER
u:h-s1,3,FAST_BURNER
u:h-s2,1,REPETITION_BUILDER
u:h-sD,1,REPETITION_BUILDER
u:h-t5,1,REPETITION_BUILDER
u:h-t9,1,REPETITION_BUILDER
u:h-vT,1,REPETITION_BUILDER
u:h-vn,1,REPETITION_BUILDER
u:h-vv,1,REPETITION_BUILDER
u:h-wp,1,REPETITION_BUILDER
u:h-x6,1,REPETITION_BUILDER
u:h-xv,1,REPETITION_BUILDER
u:h-zI,1,REPETITION_BUILDER
u:h-zj,2,STEADY_RETAINER
u:h-zk,1,REPETITION_BUILDER
u:h0-E,1,REPETITION_BUILDER
u:h0-l,2,STEADY_RETAINER
u:h012,3,FAST_BURNER
u:h01F,1,REPETITION_BUILDER
u:h02W,1,REPETITION_BUILDER
u:h07V,1,REPETITION_BUILDER
u:h07k,1,REPETITION_BUILDER
u:h07z,2,STEADY_RETAINER
u:h09Q,2,STEADY_RETAINER
u:h09_,1,REPETITION_BUILDER
u:h09l,2,STEADY_RETAINER
u:h0Aw,2,STEADY_RETAINER
u:h0BL,2,STEADY_RETAINER
u:h0DO,1,REPETITION_BUILDER
u:h0Dn,1,REPETITION_BUILDER
u:h0EB,1,REPETITION_BUILDER
u:h0ES,2,STEADY_RETAINER
u:h0Fy,1,REPETITION_BUILDER
u:h0G-,1,REPETITION_BUILDER
u:h0H5,1,REPETITION_BUILDER
u:h0I9,2,STEADY_RETAINER
u:h0Ic,1,REPETITION_BUILDER
u:h0Jg,1,REPETITION_BUILDER
u:h0Jq,2,STEADY_RETAINER
u:h0KN,3,FAST_BURNER
u:h0Lx,1,REPETITION_BUILDER
u:h0MD,1,REPETITION_BUILDER
u:h0Md,1,REPETITION_BUILDER
u:h0NI,2,STEADY_RETAINER
u:h0Nm,1,REPETITION_BUILDER
u:h0O0,1,REPETITION_BUILDER
u:h0OS,1,REPETITION_BUILDER
u:h0OT,1,REPETITION_BUILDER
u:h0Pa,1,REPETITION_BUILDER
u:h0QE,1,REPETITION_BUILDER
u:h0QZ,1,REPETITION_BUILDER
u:h0S0,1,REPETITION_BUILDER
u:h0SV,1,REPETITION_BUILDER
u:h0Tf,2,STEADY_RETAINER
u:h0Tn,1,REPETITION_BUILDER
u:h0UL,2,STEADY_RETAINER
u:h0Vp,2,STEADY_RETAINER
u:h0Vq,1,REPETITION_BUILDER
u:h0X8,2,STEADY_RETAINER
u:h0XO,2,STEADY_RETAINER
u:h0_6,2,STEADY_RETAINER
u:h0_O,2,STEADY_RETAINER
u:h0as,1,REPETITION_BUILDER
u:h0cs,1,REPETITION_BUILDER
u:h0cv,2,STEADY_RETAINER
u:h0cw,1,REPETITION_BUILDER
u:h0e4,1,REPETITION_BUILDER
u:h0eG,1,REPETITION_BUILDER
u:h0eT,1,REPETITION_BUILDER
u:h0eY,1,REPETITION_BUILDER
u:h0g7,1,REPETITION_BUILDER
u:h0i-,1,REPETITION_BUILDER
u:h0iM,1,REPETITION_BUILDER
u:h0kk,1,REPETITION_BUILDER
u:h0mJ,2,STEADY_RETAINER
u:h0mZ,1,REPETITION_BUILDER
u:h0ml,2,STEADY_RETAINER
u:h0o6,1,REPETITION_BUILDER
u:h0oB,1,REPETITION_BUILDER
u:h0p2,3,FAST_BURNER
u:h0q6,1,REPETITION_BUILDER
u:h0qg,1,REPETITION_BUILDER
u:h0r3,1,REPETITION_BUILDER
u:h0uK,2,STEADY_RETAINER
u:h0uM,1,REPETITION_BUILDER
u:h0uW,1,REPETITION_BUILDER
u:h0ul,1,REPETITION_BUILDER
u:h0w0,1,REPETITION_BUILDER
u:h0x5,1,REPETITION_BUILDER
u:h0y-,2,STEADY_RETAINER
u:h0yI,1,REPETITION_BUILDER
u:h0yY,2,STEADY_RETAINER
u:h0ym,1,REPETITION_BUILDER
u:h0zO,1,REPETITION_BUILDER
u:h0zm,1,REPETITION_BUILDER
u:h1-Y,1,REPETITION_BUILDER
u:h12e,1,REPETITION_BUILDER
u:h141,1,REPETITION_BUILDER
u:h14i,2,STEADY_RETAINER
u:h15z,1,REPETITION_BUILDER
u:h17M,1,REPETITION_BUILDER
u:h18S,1,REPETITION_BUILDER
u:h18w,1,REPETITION_BUILDER
u:h193,2,STEADY_RETAINER
u:h19G,2,STEADY_RETAINER
u:h1Ak,1,REPETITION_BUILDER
u:h1Ax,1,REPETITION_BUILDER
u:h1B1,1,REPETITION_BUILDER
u:h1CE,1,REPETITION_BUILDER
u:h1DO,1,REPETITION_BUILDER
u:h1FI,1,REPETITION_BUILDER
u:h1FQ,1,REPETITION_BUILDER
u:h1Ff,1,REPETITION_BUILDER
u:h1Fm,2,STEADY_RETAINER
u:h1Fy,2,STEADY_RETAINER
u:h1Gy,2,STEADY_RETAINER
u:h1JD,1,REPETITION_BUILDER
u:h1Ju,3,FAST_BURNER
u:h1KG,1,REPETITION_BUILDER
u:h1KS,1,REPETITION_BUILDER
u:h1M7,2,STEADY_RETAINER
u:h1NI,2,STEADY_RETAINER
u:h1O8,2,STEADY_RETAINER
u:h1RS,1,REPETITION_BUILDER
u:h1RY,1,REPETITION_BUILDER
u:h1T6,1,REPETITION_BUILDER
u:h1TS,1,REPETITION_BUILDER
u:h1UW,3,FAST_BURNER
u:h1VE,2,STEADY_RETAINER
u:h1Vm,2,STEADY_RETAINER
u:h1W8,1,REPETITION_BUILDER
u:h1Ws,3,FAST_BURNER
u:h1Y_,1,REPETITION_BUILDER
u:h1Yc,1,REPETITION_BUILDER
u:h1_k,1,REPETITION_BUILDER
u:h1_w,3,FAST_BURNER
u:h1aB,1,REPETITION_BUILDER
u:h1cv,1,REPETITION_BUILDER
u:h1db,1,REPETITION_BUILDER
u:h1eE,1,REPETITION_BUILDER
u:h1g8,1,REPETITION_BUILDER
u:h1gS,3,FAST_BURNER
u:h1h3,2,STEADY_RETAINER
u:h1hJ,1,REPETITION_BUILDER
u:h1hm,3,FAST_BURNER
u:h1iP,1,REPETITION_BUILDER
u:h1ju,1,REPETITION_BUILDER
u:h1jv,3,FAST_BURNER
u:h1nZ,1,REPETITION_BUILDER
u:h1pN,3,FAST_BURNER
u:h1qm,2,STEADY_RETAINER
u:h1r3,1,REPETITION_BUILDER
u:h1ra,1,REPETITION_BUILDER
u:h1sn,1,REPETITION_BUILDER
u:h1tb,2,STEADY_RETAINER
u:h1vA,1,REPETITION_BUILDER
u:h1vb,1,REPETITION_BUILDER
u:h1xc,2,STEADY_RETAINER
u:h1y-,1,REPETITION_BUILDER
u:h1y5,2,STEADY_RETAINER
u:h1yS,1,REPETITION_BUILDER
u:h1yU,2,STEADY_RETAINER
u:h2-r,1,REPETITION_BUILDER
u:h21D,1,REPETITION_BUILDER
u:h21k,2,STEADY_RETAINER
u:h21n,2,STEADY_RETAINER
u:h21w,1,REPETITION_BUILDER
u:h221,3,FAST_BURNER
u:h22x,3,FAST_BURNER
u:h23l,2,STEADY_RETAINER
u:h24n,1,REPETITION_BUILDER
u:h25E,1,REPETITION_BUILDER
u:h26V,1,REPETITION_BUILDER
u:h26Y,1,REPETITION_BUILDER
u:h27B,1,REPETITION_BUILDER
u:h27v,3,FAST_BURNER
u:h28E,2,STEADY_RETAINER
u:h29c,1,REPETITION_BUILDER
u:h29z,1,REPETITION_BUILDER
u:h2A-,1,REPETITION_BUILDER
u:h2AX,1,REPETITION_BUILDER
u:h2Ai,1,REPETITION_BUILDER
u:h2BC,2,STEADY_RETAINER
u:h2Bh,1,REPETITION_BUILDER
u:h2CP,2,STEADY_RETAINER
u:h2CV,1,REPETITION_BUILDER
u:h2D0,1,REPETITION_BUILDER
u:h2D_,1,REPETITION_BUILDER
u:h2EA,1,REPETITION_BUILDER
u:h2EZ,2,STEADY_RETAINER
u:h2Ep,1,REPETITION_BUILDER
u:h2GY,1,REPETITION_BUILDER
u:h2GZ,2,STEADY_RETAINER
u:h2If,1,REPETITION_BUILDER
u:h2KP,1,REPETITION_BUILDER
u:h2Ku,1,REPETITION_BUILDER
u:h2LV,2,STEADY_RETAINER
u:h2Mw,3,FAST_BURNER
u:h2OJ,1,REPETITION_BUILDER
u:h2Ow,2,STEADY_RETAINER
u:h2Q5,1,REPETITION_BUILDER
u:h2Qj,1,REPETITION_BUILDER
u:h2S0,1,REPETITION_BUILDER
u:h2Tm,1,REPETITION_BUILDER
u:h2U7,3,FAST_BURNER
u:h2Um,1,REPETITION_BUILDER
u:h2Us,2,STEADY_RETAINER
u:h2V6,1,REPETITION_BUILDER
u:h2VA,2,STEADY_RETAINER
u:h2VR,1,REPETITION_BUILDER
u:h2WB,1,REPETITION_BUILDER
u:h2WV,1,REPETITION_BUILDER
u:h2Xl,1,REPETITION_BUILDER
u:h2_R,1,REPETITION_BUILDER
u:h2_r,3,FAST_BURNER
u:h2a0,1,REPETITION_BUILDER
u:h2at,1,REPETITION_BUILDER
u:h2cA,2,STEADY_RETAINER
u:h2ce,1,REPETITION_BUILDER
u:h2cs,3,FAST_BURNER
u:h2dM,1,REPETITION_BUILDER
u:h2e-,1,REPETITION_BUILDER
u:h2h8,2,STEADY_RETAINER
u:h2hK,3,FAST_BURNER
u:h2hT,1,REPETITION_BUILDER
u:h2i8,1,REPETITION_BUILDER
u:h2ip,1,REPETITION_BUILDER
u:h2jc,2,STEADY_RETAINER
u:h2nS,1,REPETITION_BUILDER
u:h2pb,2,STEADY_RETAINER
u:h2pj,1,REPETITION_BUILDER
u:h2qB,1,REPETITION_BUILDER
u:h2qN,1,REPETITION_BUILDER
u:h2qd,1,REPETITION_BUILDER
u:h2t-,1,REPETITION_BUILDER
u:h2tN,1,REPETITION_BUILDER
u:h2tR,1,REPETITION_BUILDER
u:h2tf,1,REPETITION_BUILDER
u:h2u-,1,REPETITION_BUILDER
u:h2u4,1,REPETITION_BUILDER
u:h2wb,1,REPETITION_BUILDER
u:h2we,1,REPETITION_BUILDER
u:h2x5,1,REPETITION_BUILDER
u:h2xv,1,REPETITION_BUILDER
u:h2y7,1,REPETITION_BUILDER
u:h2yu,2,STEADY_RETAINER
u:h3-y,2,STEADY_RETAINER
u:h31Y,1,REPETITION_BUILDER
u:h32O,2,STEADY_RETAINER
u:h32z,2,STEADY_RETAINER
u:h361,2,STEADY_RETAINER
u:h37S,1,REPETITION_BUILDER
u:h38C,1,REPETITION_BUILDER
u:h38k,2,STEADY_RETAINER
u:h38x,1,REPETITION_BUILDER
u:h3AU,1,REPETITION_BUILDER
u:h3Cr,3,FAST_BURNER
u:h3Cx,1,REPETITION_BUILDER
u:h3D0,1,REPETITION_BUILDER
u:h3DA,1,REPETITION_BUILDER
u:h3Dk,1,REPETITION_BUILDER
u:h3E7,1,REPETITION_BUILDER
u:h3E9,3,FAST_BURNER
u:h3F5,1,REPETITION_BUILDER
u:h3Gm,1,REPETITION_BUILDER
u:h3IN,1,REPETITION_BUILDER
u:h3Is,3,FAST_BURNER
u:h3Iz,3,FAST_BURNER
u:h3JK,3,FAST_BURNER
u:h3JW,2,STEADY_RETAINER
u:h3L7,1,REPETITION_BUILDER
u:h3NR,1,REPETITION_BUILDER
u:h3Nf,1,REPETITION_BUILDER
u:h3OI,1,REPETITION_BUILDER
u:h3PG,1,REPETITION_BUILDER
u:h3PT,1,REPETITION_BUILDER
u:h3QW,3,FAST_BURNER
u:h3Se,1,REPETITION_BUILDER
u:h3Sm,1,REPETITION_BUILDER
u:h3TT,2,STEADY_RETAINER
u:h3Tj,1,REPETITION_BUILDER
u:h3Tv,1,REPETITION_BUILDER
u:h3WL,2,STEADY_RETAINER
u:h3Y5,1,REPETITION_BUILDER
u:h3Y9,2,STEADY_RETAINER
u:h3Yh,1,REPETITION_BUILDER
u:h3Z_,2,STEADY_RETAINER
u:h3Zx,1,REPETITION_BUILDER
u:h3b5,1,REPETITION_BUILDER
u:h3bc,1,REPETITION_BUILDER
u:h3cH,2,STEADY_RETAINER
u:h3cW,1,REPETITION_BUILDER
u:h3cX,2,STEADY_RETAINER
u:h3ck,1,REPETITION_BUILDER
u:h3cp,1,REPETITION_BUILDER
u:h3fQ,1,REPETITION_BUILDER
u:h3gD,1,REPETITION_BUILDER
u:h3go,1,REPETITION_BUILDER
u:h3i9,3,FAST_BURNER
u:h3ib,1,REPETITION_BUILDER
u:h3jH,1,REPETITION_BUILDER
u:h3l3,1,REPETITION_BUILDER
u:h3ln,2,STEADY_RETAINER
u:h3mX,1,REPETITION_BUILDER
u:h3nf,1,REPETITION_BUILDER
u:h3ns,2,STEADY_RETAINER
u:h3nv,2,STEADY_RETAINER
u:h3nz,2,STEADY_RETAINER
u:h3oc,1,REPETITION_BUILDER
u:h3q7,1,REPETITION_BUILDER
u:h3qH,1,REPETITION_BUILDER
u:h3rS,1,REPETITION_BUILDER
u:h3sY,3,FAST_BURNER
u:h3sc,1,REPETITION_BUILDER
u:h3tu,2,STEADY_RETAINER
u:h3ue,1,REPETITION_BUILDER
u:h3v1,1,REPETITION_BUILDER
u:h3wD,2,STEADY_RETAINER
u:h3wi,3,FAST_BURNER
u:h3wm,1,REPETITION_BUILDER
u:h3x1,3,FAST_BURNER
u:h3xR,2,STEADY_RETAINER
u:h3xl,1,REPETITION_BUILDER
u:h3yA,2,STEADY_RETAINER
u:h3zP,1,REPETITION_BUILDER
u:h4-b,1,REPETITION_BUILDER
u:h41_,1,REPETITION_BUILDER
u:h41h,1,REPETITION_BUILDER
u:h41i,1,REPETITION_BUILDER
u:h41q,1,REPETITION_BUILDER
u:h41r,1,REPETITION_BUILDER
u:h429,1,REPETITION_BUILDER
u:h42e,3,FAST_BURNER
u:h43A,1,REPETITION_BUILDER
u:h43g,1,REPETITION_BUILDER
u:h43s,1,REPETITION_BUILDER
u:h445,1,REPETITION_BUILDER
u:h45A,2,STEADY_RETAINER
u:h45v,2,STEADY_RETAINER
u:h46f,1,REPETITION_BUILDER
u:h46i,1,REPETITION_BUILDER
u:h46t,1,REPETITION_BUILDER
u:h480,1,REPETITION_BUILDER
u:h48C,3,FAST_BURNER
u:h48D,2,STEADY_RETAINER
u:h48U,1,REPETITION_BUILDER
u:h48W,1,REPETITION_BUILDER
u:h49-,1,REPETITION_BUILDER
u:h49j,1,REPETITION_BUILDER
u:h4A3,1,REPETITION_BUILDER
u:h4Ao,2,STEADY_RETAINER
u:h4Bb,1,REPETITION_BUILDER
u:h4Bf,1,REPETITION_BUILDER
u:h4CQ,1,REPETITION_BUILDER
u:h4CY,1,REPETITION_BUILDER
u:h4CZ,1,REPETITION_BUILDER
u:h4Df,2,STEADY_RETAINER
u:h4EG,2,STEADY_RETAINER
u:h4Eo,1,REPETITION_BUILDER
u:h4FG,1,REPETITION_BUILDER
u:h4Gl,1,REPETITION_BUILDER
u:h4Gq,1,REPETITION_BUILDER
u:h4HG,2,STEADY_RETAINER
u:h4Ii,2,STEADY_RETAINER
u:h4Is,1,REPETITION_BUILDER
u:h4J3,2,STEADY_RETAINER
u:h4Jn,2,STEADY_RETAINER
u:h4KZ,1,REPETITION_BUILDER
u:h4M_,1,REPETITION_BUILDER
u:h4Ns,2,STEADY_RETAINER
u:h4OQ,2,STEADY_RETAINER
u:h4Q9,1,REPETITION_BUILDER
u:h4RZ,2,STEADY_RETAINER
u:h4T2,1,REPETITION_BUILDER
u:h4V4,1,REPETITION_BUILDER
u:h4X,2,STEADY_RETAINER
u:h4XU,3,FAST_BURNER
u:h4Xc,1,REPETITION_BUILDER
u:h4Xi,1,REPETITION_BUILDER
u:h4YW,1,REPETITION_BUILDER
u:h4Yu,1,REPETITION_BUILDER
u:h4ZU,1,REPETITION_BUILDER
u:h4Zu,2,STEADY_RETAINER
u:h4ao,1,REPETITION_BUILDER
u:h4bk,1,REPETITION_BUILDER
u:h4bq,2,STEADY_RETAINER
u:h4dC,1,REPETITION_BUILDER
u:h4dO,1,REPETITION_BUILDER
u:h4db,1,REPETITION_BUILDER
u:h4eo,3,FAST_BURNER
u:h4gf,1,REPETITION_BUILDER
u:h4h-,1,REPETITION_BUILDER
u:h4hI,1,REPETITION_BUILDER
u:h4hs,2,STEADY_RETAINER
u:h4it,1,REPETITION_BUILDER
u:h4jH,1,REPETITION_BUILDER
u:h4ja,2,STEADY_RETAINER
u:h4kH,1,REPETITION_BUILDER
u:h4lS,1,REPETITION_BUILDER
u:h4le,2,STEADY_RETAINER
u:h4nB,2,STEADY_RETAINER
u:h4pE,2,STEADY_RETAINER
u:h4pG,1,REPETITION_BUILDER
u:h4rj,1,REPETITION_BUILDER
u:h4ti,1,REPETITION_BUILDER
u:h4uQ,1,REPETITION_BUILDER
u:h4uq,2,STEADY_RETAINER
u:h4v4,1,REPETITION_BUILDER
u:h4vX,1,REPETITION_BUILDER
u:h4ve,1,REPETITION_BUILDER
u:h4vk,2,STEADY_RETAINER
u:h4wK,1,REPETITION_BUILDER
u:h4x6,1,REPETITION_BUILDER
u:h5-9,1,REPETITION_BUILDER
u:h509,1,REPETITION_BUILDER
u:h50a,1,REPETITION_BUILDER
u:h50n,1,REPETITION_BUILDER
u:h52g,2,STEADY_RETAINER
u:h53L,1,REPETITION_BUILDER
u:h55C,1,REPETITION_BUILDER
u:h55U,1,REPETITION_BUILDER
u:h55v,2,STEADY_RETAINER
u:h55x,1,REPETITION_BUILDER
u:h57s,1,REPETITION_BUILDER
u:h57x,2,STEADY_RETAINER
u:h57y,3,FAST_BURNER
u:h59J,1,REPETITION_BUILDER
u:h5AU,1,REPETITION_BUILDER
u:h5B9,1,REPETITION_BUILDER
u:h5BK,2,STEADY_RETAINER
u:h5Bk,1,REPETITION_BUILDER
u:h5CC,1,REPETITION_BUILDER
u:h5CO,1,REPETITION_BUILDER
u:h5E3,1,REPETITION_BUILDER
u:h5ET,1,REPETITION_BUILDER
u:h5Eq,1,REPETITION_BUILDER
u:h5FQ,1,REPETITION_BUILDER
u:h5Fm,2,STEADY_RETAINER
u:h5Fr,1,REPETITION_BUILDER
u:h5H_,2,STEADY_RETAINER
u:h5Ib,3,FAST_BURNER
u:h5JQ,1,REPETITION_BUILDER
u:h5Jg,1,REPETITION_BUILDER
u:h5Ld,2,STEADY_RETAINER
u:h5M4,1,REPETITION_BUILDER
u:h5M_,1,REPETITION_BUILDER
u:h5Na,1,REPETITION_BUILDER
u:h5Nv,1,REPETITION_BUILDER
u:h5PH,1,REPETITION_BUILDER
u:h5Q4,1,REPETITION_BUILDER
u:h5Ru,3,FAST_BURNER
u:h5ST,1,REPETITION_BUILDER
u:h5UR,1,REPETITION_BUILDER
u:h5VM,1,REPETITION_BUILDER
u:h5XS,1,REPETITION_BUILDER
u:h5Y3,2,STEADY_RETAINER
u:h5Zi,1,REPETITION_BUILDER
u:h5Zo,1,REPETITION_BUILDER
u:h5aF,3,FAST_BURNER
u:h5aM,1,REPETITION_BUILDER
u:h5bE,1,REPETITION_BUILDER
u:h5bN,1,REPETITION_BUILDER
u:h5ba,1,REPETITION_BUILDER
u:h5bc,1,REPETITION_BUILDER
u:h5dE,1,REPETITION_BUILDER
u:h5dH,2,STEADY_RETAINER
u:h5dr,1,REPETITION_BUILDER
u:h5e4,1,REPETITION_BUILDER
u:h5eG,1,REPETITION_BUILDER
u:h5ex,1,REPETITION_BUILDER
u:h5fH,1,REPETITION_BUILDER
u:h5ge,2,STEADY_RETAINER
u:h5gg,1,REPETITION_BUILDER
u:h5ic,1,REPETITION_BUILDER
u:h5id,1,REPETITION_BUILDER
u:h5jE,1,REPETITION_BUILDER
u:h5mL,2,STEADY_RETAINER
u:h5mg,1,REPETITION_BUILDER
u:h5nd,1,REPETITION_BUILDER
u:h5oI,2,STEADY_RETAINER
u:h5oJ,1,REPETITION_BUILDER
u:h5or,1,REPETITION_BUILDER
u:h5pa,3,FAST_BURNER
u:h5py,2,STEADY_RETAINER
u:h5qg,3,FAST_BURNER
u:h5rK,1,REPETITION_BUILDER
u:h5ry,1,REPETITION_BUILDER
u:h5sM,2,STEADY_RETAINER
u:h5sX,1,REPETITION_BUILDER
u:h5tG,1,REPETITION_BUILDER
u:h5ua,2,STEADY_RETAINER
u:h5vb,1,REPETITION_BUILDER
u:h5vr,1,REPETITION_BUILDER
u:h5xY,3,FAST_BURNER
u:h5yX,3,FAST_BURNER
u:h5zG,1,REPETITION_BUILDER
u:h5ze,2,STEADY_RETAINER
u:h5zr,1,REPETITION_BUILDER
u:h60Z,2,STEADY_RETAINER
u:h60o,2,STEADY_RETAINER
u:h61T,1,REPETITION_BUILDER
u:h64j,2,STEADY_RETAINER
u:h65N,2,STEADY_RETAINER
u:h66Z,1,REPETITION_BUILDER
u:h66z,1,REPETITION_BUILDER
u:h677,1,REPETITION_BUILDER
u:h6AP,1,REPETITION_BUILDER
u:h6BT,2,STEADY_RETAINER
u:h6C0,1,REPETITION_BUILDER
u:h6Ci,1,REPETITION_BUILDER
u:h6DN,2,STEADY_RETAINER
u:h6FE,1,REPETITION_BUILDER
u:h6Fl,2,STEADY_RETAINER
u:h6GL,2,STEADY_RETAINER
u:h6GM,1,REPETITION_BUILDER
u:h6Gc,1,REPETITION_BUILDER
u:h6Hz,2,STEADY_RETAINER
u:h6I7,2,STEADY_RETAINER
u:h6Iw,2,STEADY_RETAINER
u:h6JX,1,REPETITION_BUILDER
u:h6K8,2,STEADY_RETAINER
u:h6K_,3,FAST_BURNER
u:h6Mi,3,FAST_BURNER
